Gene symbol	P2	P4	P6	P8	P9	W5	W6	W7	W8	W9
POGLUT2	590.1656089	453.6416766	526.8600268	703.4633624	508.2854549	575.9386413	540.5083467	670.1892371	626.1870872	543.9935718
POGLUT3	1359.154967	1074.558573	1172.787329	1153.902821	1068.15774	1247.641894	1356.03958	1288.025603	1365.518697	1192.96154
POGZ	486.901074	371.6364647	492.380745	847.1510576	434.152474	88.9970194	110.3937837	39.55339295	121.2726969	88.93483406
POLA1	106.9199655	150.8916843	129.0174411	147.0452455	196.2965992	109.2291682	126.4194173	52.65194521	141.8342011	159.5601896
POLA2	2065.000922	1507.897871	1547.837774	1731.433668	2039.584295	2270.589431	2114.344108	2872.18081	2316.899719	2206.087323
POLB	666.1910895	606.894899	630.809682	638.9913505	682.6228181	521.9071787	657.528445	505.6995185	779.256328	543.84165
POLD1	1514.931243	1145.320862	1560.781254	1274.62241	1029.820353	1231.742337	1450.736736	1234.388566	1439.013692	989.428417
POLD2	1173.011414	1622.871064	1614.170993	1730.474883	1900.370711	2479.812855	2192.275165	1977.565837	1457.524925	1874.138967
POLD4	2887.735643	2827.452112	2993.473801	3282.073835	3041.947659	3078.969301	3168.846449	2259.124954	3118.221383	2878.313321
POLDIP2	627.9701875	751.0028728	511.469845	632.2885497	622.2757998	695.8364338	642.030204	771.4291013	722.1700656	715.8349201
POLDIP3	177.9147748	320.1853643	378.5506316	252.249823	250.3200784	565.1799491	571.1806002	495.7351222	772.1493318	477.0074063
POLE	242.9236895	210.6852243	172.5613187	183.9320205	134.3108082	202.9957035	176.7813796	421.4032141	237.2188796	154.6850007
POLE2	906.8930804	849.7807872	944.5827566	713.9878504	622.042907	655.8795842	684.0394945	1066.587883	924.8530029	746.1631322
POLE3	4.40246805	1.900809393	8.584584264	8.80308022	14.51786132	5.329530564	3.962244018	0	4.509084984	3.606241199
POLE4	9.378228671	9.901122389	14.76764957	23.04558481	12.94893755	9.084498809	4.045879891	0	16.63955219	5.504014321
POLG	141.5577678	275.5368188	117.2663999	283.7077968	431.4035397	489.9931931	457.5621756	328.525632	199.004677	314.2608607
POLG2	1266.010201	1355.63177	1636.484419	1174.447876	1237.462111	1140.554754	1108.140752	1062.761232	1145.602219	1138.750291
POLH	445.0463907	412.3696081	394.702286	434.6236621	371.1823904	418.9667727	455.1376336	632.2851373	511.1770178	482.0872721
POLI	24.93535284	34.28383181	60.02396613	38.29352595	35.96166316	25.97125837	25.55507165	39.52906932	24.80834051	28.06469331
POLK	303.9321307	507.2557791	490.6506942	446.2752952	618.5085679	599.8889623	677.6753923	448.4334894	704.9549594	739.2932904
POLL	2.121236536	1.186514142	2.210336297	2.805241101	3.156120352	12.48781662	11.93243881	0	12.51897835	11.35588504
POLM	1384.620542	1219.720104	1081.572774	1346.29738	1737.962745	1829.071333	1385.973025	1134.354616	1142.868603	1541.203526
POLN	2.016921126	2.742707171	3.191433209	7.154673621	2.664958262	7.849306469	4.159659668	0	3.446880385	4.240467181
POLQ	198.6428749	263.1735335	254.0951582	256.0577934	250.5572787	364.2893963	253.3406457	299.6143361	249.2269052	281.8173309
POLR1A	281.2537138	331.867188	311.6567833	302.8885082	340.2555185	426.1462579	395.9545178	356.0248829	415.4880951	362.0712511
POLR1B	541.9442288	483.2065388	470.1837102	585.4841062	519.5671416	568.2230755	593.6471783	535.9284536	562.3544846	567.3895695
POLR1C	4.988528036	22.07624558	24.24954806	26.45293523	25.91851298	11.64968726	10.89927591	190.4741628	21.47047818	10.7983057
POLR1D	1132.735295	1312.934497	1337.881136	1316.757093	1474.308189	1430.237082	1352.16238	1064.821539	1208.195901	1372.857823
POLR1E	317.2218996	950.9311911	468.6016547	612.7114695	616.9040523	1534.636355	1075.900782	2832.991782	487.2737179	900.042329
POLR2A	138.5087971	231.1927175	149.8360598	225.0658698	181.8747804	116.9858242	98.33000785	78.27420502	147.798116	102.612848
POLR2B	273.8681714	289.599057	295.6917534	304.8703027	303.2082261	271.107928	201.9090589	222.4646456	244.3706733	317.263161
POLR2C	623.0908304	857.1754378	2086.390851	1265.743779	676.2410702	741.7252375	854.9651238	923.5209923	976.8491616	734.8589004
POLR2D	306.2177359	224.7208854	224.2420669	345.4345646	284.0216553	170.2916181	156.1946564	38.00542186	162.3106252	186.5062673
POLR2E	689.4206253	696.8217859	615.6792188	635.6316648	654.7382081	693.5539495	626.8368752	684.9344164	834.063685	660.8521432
POLR2F	171.4225597	202.9055144	295.108254	317.4244067	164.0035924	413.3805209	185.5708671	194.7684729	182.7299263	169.8783939
POLR2G	2.008983653	0	0	20.88547344	17.33407948	0	0	0	2.759210994	0.530947103
POLR2H	3.078677448	0	2.945042615	1.301534908	0	0	1.261355533	0	3.452525636	2.122846499
POLR2I	389.6055709	362.9832593	458.4633719	364.5265689	465.3178109	422.7833229	519.1397244	431.9252957	427.4391326	431.9703598
POLR2J	29.01252643	28.11270111	24.90852136	35.6608739	38.6175555	18.91222574	11.72037793	0	13.09094033	13.23161332
POLR2J2	354.5110743	898.3910783	332.8114741	763.8760287	1020.382032	1787.844953	1692.761431	1818.926583	397.6401036	1138.649619
POLR2J3	1132.398799	948.9747453	1565.460589	1002.859097	832.2441428	733.0161038	842.2160989	277.052438	785.4310415	578.435503
POLR2K	152.1336428	156.6524089	168.218401	226.2506908	186.306634	257.1361325	205.5998427	537.6027433	231.4047743	244.066624
POLR2L	253.3516371	76.5259045	83.36994675	171.3012181	103.5985276	192.9317286	134.7200395	328.7237377	167.7879644	150.7244504
POLR2M	12.14861226	31.541062	18.52272286	25.27976348	20.63926007	70.15713674	69.59870182	39.5828454	41.33778476	63.50331039
POLR3A	0.674086011	0.685676483	0.638578535	0.648908936	1.331858337	0.787209741	2.761705635	0	0	0.529470486
POLR3B	108.6098188	190.6178783	191.5984192	196.4884779	173.1184087	189.8748122	220.6772079	197.8256172	91.63900179	176.2577023
POLR3C	30.61470843	33.37359716	35.06499412	49.89975364	55.47121778	51.9442136	64.33346719	161.482493	60.64781312	62.82792309
POLR3D	897.3429486	746.8621432	1177.747514	814.7734323	740.3195988	820.8787888	822.5502262	984.9087443	862.6239667	677.8009828
POLR3E	325.9268976	283.1752285	402.5624104	284.6971655	260.1311976	206.0729924	241.7342446	339.9747415	227.9274872	207.7721337
POLR3F	2787.73421	695.9718319	452.7263216	4392.032835	1855.39554	278.9205598	183.7935905	285.9358653	152.823644	254.4185311
POLR3H	257.8370455	323.6395568	246.4356157	381.3501501	301.069655	220.8882802	202.0161379	39.4898707	262.5985212	307.7916777
POLR3K	1870.067954	1624.498291	1855.278371	1622.187946	1272.947171	1530.964809	1699.497896	1256.778331	1632.582515	1377.741034
POLRMT	118.0323247	82.0665077	127.9271084	92.72543692	106.252159	83.57841238	139.758948	108.8538064	115.6340613	80.46661737
POM121	6.196164623	3.508906847	5.226705799	4.239656819	2.045471468	14.43076454	4.177600708	0	2.665713586	2.56155875
POM121C	342.8968232	357.581355	306.8346333	280.3730683	224.3188367	453.5794097	407.1799994	564.6873295	344.0898823	382.6103595
POMC	1516.89678	1235.002607	1309.839443	1866.681353	1909.78026	923.4794017	1010.165677	794.2307163	1178.0464	1130.651333
POMGNT1	801.8995758	810.159986	741.793053	819.4422162	846.684184	918.5641364	769.6118628	877.0184993	743.1787396	864.6485771
POMGNT2	282.3509826	301.003011	276.5278447	369.5897978	452.7823109	351.6862783	333.2225591	167.5422603	275.2039965	349.8606953
POMK	350.7219679	316.1293023	282.8620168	227.7548361	283.5753797	453.5397587	261.3093202	398.6678167	355.3214764	293.9235657
POMP	4340.888613	2728.304833	2689.317459	2468.506928	2860.542997	2880.625552	2514.376608	2215.267799	2525.312858	2613.370003
POMT1	44.80402671	61.33359549	51.29091001	51.17265293	47.24786656	100.3915082	30.78417718	0	40.85815773	41.43533419
POMT2	588.8265009	601.1972499	556.3817887	616.1126802	850.2296027	640.3091894	637.0164601	556.9796323	642.8508239	763.4714672
PON1	181.9947926	161.9358328	212.1714863	211.5612003	165.1781984	83.56890499	122.8586472	103.2996344	137.9592365	79.5644026
PON2	627.741953	678.8990408	696.6938343	644.8253079	673.9430999	739.115081	669.9644049	450.7891185	796.2352749	757.9453977
PON3	169.2528738	290.8337714	204.9528443	311.3258916	285.5258067	113.8559357	119.0420273	45.92729356	108.3813595	108.9990382
POP1	949.1059017	1061.373442	912.9396468	1225.008965	1339.100437	977.6012198	962.1689536	771.8893681	875.2654524	976.5492181
POP4	499.6690787	590.1451957	779.9920005	954.8717001	967.7406157	181.5772573	226.2679845	270.8336588	320.2210783	274.1952671
POP5	1.346106903	0	0	0	2.664438123	0.785886711	0.692077027	0	0.689258653	1.059623211
POP7	1918.296905	2167.139483	2888.15217	2062.575943	2021.364544	1396.619847	1657.172171	1889.984439	2096.923144	1470.249196
POPDC2	94.15775314	113.6806689	167.0063728	113.6794366	129.8576792	83.23935406	75.45315854	217.9870039	125.7886777	97.32365079
POPDC3	63.26818993	201.7808995	129.6987359	133.8650081	168.3527927	132.5067685	92.10440882	40.33777136	56.98437863	121.1356085
POR	1288.377283	1488.573356	1381.456539	1181.90239	1200.617205	1312.116759	1324.419459	1903.717338	1494.03509	1327.6859
PORCN	450.1130917	454.6996921	510.7375616	427.4455309	388.2087905	470.3222431	526.2673682	983.7540333	498.7721659	501.7610809
POSTN	267.1396784	260.1637569	338.1709999	256.4155798	304.9317317	273.6093399	229.8217254	1726.186093	306.5833376	318.9746154
POT1	1358.083646	161.8117788	492.9230275	212.3700932	333.4399236	198.9837749	224.4409217	235.4882042	317.3792466	192.3195992
POTEA	2740.371172	2896.547613	1615.276905	1178.416182	4486.587466	5128.611207	5819.412448	1230.433865	5711.807563	3516.832224
POU2AF1	228.7098411	311.6098933	240.858659	233.2794345	248.8696966	259.1842229	226.2372318	237.797511	327.2284676	262.4449377
POU2F1	323.9845865	236.2405568	240.8936242	255.8125041	171.0356992	250.7689847	239.6849824	67.03973214	294.5078549	234.9616209
POU2F2	809.1748412	1094.722538	754.5628976	1178.821769	1071.861253	1767.783063	1470.922169	1070.324442	979.3917865	970.7483967
POU2F3	376.0578831	351.7713196	239.832096	366.7247742	265.1053893	296.6818446	258.426756	36.82129202	211.5005351	237.9953033
POU3F1	10.86633205	14.64690638	4.393785672	2.843759912	14.96441429	25.45373531	19.81922413	0	23.1074182	29.07647843
POU3F2	1249.822116	770.6377372	720.4238394	50.35281387	1044.526715	1195.731181	787.8930373	274.4971771	3656.773828	549.5721998
POU3F3	86.94800073	100.108777	74.07377624	95.39841838	105.8846986	105.4739983	100.1281239	237.2026654	90.27299166	77.83558371
POU3F4	455.6319275	518.4197259	493.7322288	565.2892811	480.9077676	463.8683422	541.3350773	639.150047	516.7887158	435.1725039
POU4F1	2.676851206	2.74264449	4.464324383	7.183364337	5.334284216	1.561938331	1.396661317	0	0	3.717650783
POU6F1	53.82234601	93.42365168	53.98103556	55.16195046	58.27910438	24.81038715	45.43948133	0	34.87682447	22.92144694
POU6F2	6.74555415	6.195846086	10.25237168	9.801277303	19.40072805	51.97532312	19.50990154	0	8.998760551	12.77600497
PP2D1	79.2744062	94.32696645	82.95192235	102.3618027	103.41277	73.6548146	76.9597137	118.0533555	58.20763618	77.38969769
PPA1	478.150088	479.5935677	423.8028526	491.9980981	588.3845652	374.4826081	429.186642	352.7401093	475.5243727	459.0302086
PPA2	396.6409948	369.7828082	440.4571206	352.5753544	294.0493403	437.7049489	324.0676785	914.8137417	394.6011419	393.6324275
PPAN	1464.429622	1667.345041	1587.344324	1630.783959	1467.550462	1224.095731	1313.53979	1400.985033	1678.793597	1472.721623
PPAN-P2RY11	596.3074425	771.8720504	579.6074768	727.9272723	953.1683089	685.692865	597.7625475	882.0579517	554.5464274	833.2944
PPARA	262.2064499	222.828337	213.2006565	277.0755039	227.6991464	230.3162386	242.7327532	339.7639216	218.5868187	200.0176399
PPARD	857.1384	822.6570813	733.8252279	826.4956461	1066.934209	742.4439653	714.7467814	863.5428968	797.9889343	889.5505988
PPARG	181.8732008	267.5813713	284.2463497	128.0450061	239.3663435	286.9941812	406.4914743	591.381573	217.1011045	549.4244064
PPARGC1A	2289.227013	1804.875029	1801.294571	1626.808714	1297.007977	1898.397058	2081.643329	2223.185436	1845.735064	1910.694652
PPARGC1B	740.4076339	676.7614534	948.494929	775.8783755	563.9155175	874.2275232	727.6591706	791.6738714	723.4086197	736.6311958
PPAT	979.4881515	1042.801961	2054.224564	854.8239607	724.4307112	814.7275844	902.2819076	1425.872372	1066.850345	659.0064418
PPBP	399.4840154	328.9340171	313.7253682	301.4518434	302.0734862	345.7757589	403.4034025	682.0634719	540.1211747	417.7839108
PPCDC	201.4870326	87.33416556	122.1562207	101.9088989	119.9708717	169.0928689	169.2425617	289.7355054	176.8635092	186.9353792
PPCS	262.8351213	299.1716098	289.0314721	308.3910246	383.315803	302.3732831	247.4853027	328.3445921	274.3752309	329.3076258
PPDPF	4244.13348	4374.725125	4649.044153	3887.33593	3665.529124	3829.896648	3461.559533	3281.029847	4348.985115	4099.199177
PPEF1	0	5.018301787	0	0.412008933	0.423248866	5.012602158	0.437941315	25.16935796	0	0.672800034
PPEF2	1464.703905	1409.444697	1409.598411	1330.201009	1150.444016	1667.004318	1678.721116	1309.311302	1760.253619	1370.709059
PPFIA1	579.0985614	1047.714383	562.3714104	1091.659832	1411.657868	1356.19743	1153.55178	1065.327509	726.5557839	1241.708859
PPFIA2	25.59083555	11.65650824	17.8772569	31.17387562	21.97937095	21.23241757	22.12649724	0	14.47314182	12.71238865
PPFIA3	302.163982	585.4424314	476.2814955	571.7679369	705.0064674	712.7152831	693.1416277	528.5772828	495.6718278	592.2938784
PPFIA4	927.0692245	2267.533131	1413.05008	1722.330778	2440.184759	2093.592616	1792.388964	1264.607801	1179.82481	1655.479715
PPFIBP1	3270.985929	3219.716933	3397.707196	2966.115498	2558.833848	3400.142231	3169.971109	3284.607699	3330.071864	3135.257721
PPFIBP2	477.2001164	595.9442983	711.6766203	634.0414649	496.4935954	785.9271553	636.185491	428.7410833	696.7923745	737.1790081
PPHLN1	6900.51377	6352.271361	6113.812957	8143.700007	9559.731786	4867.901587	4268.972616	2409.130422	3983.330066	5088.336658
PPIA	585.1780782	546.7038579	799.140913	466.6312467	334.7132441	348.9669864	412.7730823	529.6835959	427.1820607	372.0544333
PPIB	3967.954386	3715.413515	5172.164222	3125.011134	2091.018268	2896.03423	2935.367259	2392.460344	3282.546934	2738.577605
PPIC	233.3994903	258.1839798	206.5654366	293.9227671	208.7547384	154.6369584	191.779221	662.8049285	151.1661955	121.1195238
PPID	14.48397708	0	0	21.26547304	9.57849184	0	0	0	0	0
PPIE	5214.300213	4473.849537	5566.117277	4452.607542	4105.093257	4144.189401	4361.180109	3221.045543	4534.292353	4045.241932
PPIF	398.4923846	390.139186	325.3030024	404.0484501	418.0764009	441.714932	496.7870831	476.4202376	464.0345299	433.0127242
PPIG	71.76528036	79.89230491	98.60989759	52.04256073	48.09824572	55.48191547	65.21072033	58.27400014	84.08827999	41.735571
PPIL1	4795.611138	3519.776178	3986.377793	3181.288949	3282.980659	3762.586543	4005.594954	3158.249072	4565.806327	3862.012351
PPIL2	9.019198511	18.3660463	15.88014459	21.98503271	14.65436747	6.770446725	5.457014081	88.96503135	9.889463363	13.12328274
PPIL4	815.3023047	1082.044566	1106.397615	1073.045835	1284.701019	1137.069172	1209.664245	1240.765615	1145.790212	1255.853981
