"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Tacr1",435.6546038,-0.570033355,0.354558414,-1.607727621,0.107894847,0.355768193
"Porcn",377.8283042,0.406593616,0.252884527,1.607823226,0.1078739,0.355768193
"Tmem184c",597.1361868,-0.199935639,0.124351769,-1.607823048,0.107873939,0.355768193
"Grap2",88.04887415,0.552254695,0.343417467,1.60811475,0.107810049,0.355768193
"Vsig10l",203.2987657,0.602652924,0.374827896,1.607812358,0.107876281,0.355768193
"Ccdc117",647.2980526,-0.328862795,0.204575335,-1.60753883,0.107936219,0.355798817
"Krt20",7.953244113,1.923142289,1.196349752,1.607508412,0.107942886,0.355798817
"Gm21972",9.194836014,-2.801560723,1.743069497,-1.607257042,0.107997994,0.355916575
"Specc1",1356.571399,0.380485812,0.23674979,1.607122067,0.108027593,0.355950242
"A330040F15Rik",25.02143544,-0.623996446,0.388338521,-1.606836333,0.108090276,0.356092883
"Aldoa",60084.26572,-0.672971388,0.418858121,-1.606681005,0.108124363,0.356141286
"Ppic",1240.032741,0.343406309,0.213776035,1.606383565,0.10818966,0.356292453
"Cpeb4",1997.078764,-0.261588745,0.162872221,-1.606097977,0.108252384,0.356371196
"Gm15510",28.47130159,-0.746965894,0.465080822,-1.60609911,0.108252135,0.356371196
"Dtx3l",531.1403341,0.312892731,0.194953417,1.604961514,0.108502275,0.357065819
"Pagr1b",8.071819863,-1.433330724,0.893055616,-1.604973641,0.108499606,0.357065819
"Klhl38",148.6890387,-0.858268645,0.534823233,-1.604770682,0.10854428,0.35714005
"Gm7488",61.24532968,0.491658844,0.30642824,1.604482808,0.108607671,0.357284605
"Cd83",167.2941254,0.456917721,0.284811454,1.604281411,0.108652037,0.357347378
"Mphosph6",270.9983051,0.228119031,0.142199386,1.604219521,0.108665673,0.357347378
"Cask",666.214784,0.274094733,0.170870878,1.604104433,0.108691035,0.357366781
"Usp45",486.7694269,-0.255351221,0.159234527,-1.603617172,0.108798463,0.357529628
"Lsmem1",125.685517,-0.998285294,0.622490979,-1.603694396,0.108781432,0.357529628
"Ier5l",224.6641278,0.42915632,0.267618075,1.603614855,0.108798974,0.357529628
"Sat2",80.47640736,-0.441233987,0.275191401,-1.603371273,0.108852709,0.357642209
"Fam160b2",736.0570292,-0.190131015,0.118599391,-1.603136518,0.108904517,0.357707557
"Ndufv2",2444.635986,-0.399941771,0.24947952,-1.603104618,0.108911559,0.357707557
"Olfr648",4.935762788,-1.257637935,0.784723381,-1.602651285,0.109011664,0.357972316
"Gm45743",16.75345352,-0.799784243,0.499142276,-1.602317179,0.109085489,0.358150694
"Cfl2",2964.629874,-0.438317195,0.273586457,-1.602115834,0.109129997,0.358232774
"Mrpl17",699.3111425,0.481730622,0.300810442,1.601442486,0.109278949,0.358657612
"Mmp23",84.41271633,0.459194323,0.286811402,1.601032314,0.109369762,0.358828174
"Triap1",307.9985649,0.294889168,0.18419162,1.600991228,0.109378862,0.358828174
"Rbm34",307.9197261,0.240993453,0.15053942,1.600866096,0.10940658,0.358828174
"Inpp5j",160.7478344,-0.523093769,0.326771756,-1.600792477,0.10942289,0.358828174
"Gm12992",170.8176568,-0.521539801,0.325806271,-1.600766611,0.109428621,0.358828174
"Gatd1",451.1182904,0.240595335,0.150434433,1.599336865,0.109745772,0.359803896
"Slc35g2",277.7090136,0.308339177,0.192818082,1.599119617,0.109794027,0.359847052
"Cfap77",14.04278889,-1.312925754,0.821039839,-1.599101153,0.109798129,0.359847052
"Gadd45b",320.9586282,0.458169555,0.286615756,1.598549783,0.109920675,0.360184397
"Rcan1",771.1717552,-0.320877734,0.200751281,-1.59838449,0.109957434,0.360240564
"Arhgef12",3870.652637,0.260688794,0.163130712,1.598036268,0.110034906,0.360389894
"Zswim9",286.7543957,-0.293368361,0.183591866,-1.597937686,0.110056846,0.360389894
"AW112010",235.1281663,0.384819615,0.240826084,1.597915014,0.110061892,0.360389894
"Esrrg",373.1198749,-0.500085811,0.31298728,-1.597783178,0.11009124,0.360421721
"Ecpas",2526.163453,-0.254749399,0.159459473,-1.597580844,0.110136292,0.360440695
"Gm42940",23.35217967,-0.688471355,0.430935981,-1.597618636,0.110127876,0.360440695
"Clcn3",1524.679631,-0.181020601,0.113377577,-1.596617303,0.11035104,0.361079141
"Gm10644",49.6960526,-0.796961052,0.49921052,-1.596442822,0.110389962,0.361142147
"Naprt",241.1546971,0.419497539,0.262832556,1.596063843,0.11047454,0.361208784
"Cadm1",545.4546141,0.442141894,0.277001446,1.596171789,0.110450444,0.361208784
"Ptafr",165.205414,0.4099695,0.256873278,1.595999018,0.110489013,0.361208784
"Serpina3c",46.42658246,-0.787397676,0.493279518,-1.596250496,0.110432878,0.361208784
"Oaf",318.5218257,-0.328530793,0.205867291,-1.595837745,0.110525024,0.361262195
"Casq1",7290.962739,-0.990960888,0.621001876,-1.595745403,0.110545647,0.3612653
"Mx1",68.88462094,0.894489471,0.560685118,1.595350834,0.110633804,0.361468682
"Adss",1575.261492,0.262401496,0.164485068,1.595290673,0.11064725,0.361468682
"Rad21",2437.30525,-0.120496577,0.075548006,-1.594967005,0.110719614,0.361640747
"Alpl",274.9685146,-0.42894246,0.268988048,-1.594652487,0.110789968,0.361806187
"Polr2g",478.5593163,0.262252463,0.164476018,1.594472352,0.110830279,0.361873472
"Ptcd3",796.7458756,-0.216705263,0.13594611,-1.594052687,0.110924235,0.362115862
"Pkm",17616.28108,-0.443642747,0.27836056,-1.593770135,0.110987529,0.362194404
"Chrna3",8.977437846,1.239658866,0.777815808,1.593769183,0.110987742,0.362194404
"Cdh1",7507.975917,0.352399229,0.221187533,1.593214696,0.111112035,0.362471186
"Pdlim5",4158.716504,-0.443854125,0.278582698,-1.593258042,0.111102315,0.362471186
"Lbh",916.591483,0.319671558,0.200709159,1.592710368,0.111225181,0.362479861
"Pkia",2444.783177,-0.925335235,0.580921263,-1.592875479,0.111188128,0.362479861
"Hp1bp3",4411.791717,0.211295262,0.132670992,1.592625927,0.111244134,0.362479861
"Tbxa2r",49.68900261,0.59579666,0.373992055,1.593073037,0.111143807,0.362479861
"B9d2",127.0046411,0.384688397,0.241524808,1.592749,0.11121651,0.362479861
"Cep170b",1848.403717,0.325044058,0.204058037,1.592900049,0.111182615,0.362479861
"A730011C13Rik",80.49832219,-0.407048231,0.255589322,-1.592586997,0.111252872,0.362479861
"Phactr1",186.9345905,-0.52300311,0.328419638,-1.592484276,0.111275934,0.362490681
"Asb12",149.2149294,-0.99414911,0.624315498,-1.592382559,0.111298773,0.362500774
"Nvl",738.2274791,0.249143135,0.156559918,1.591359643,0.111528661,0.363056338
"Abcg2",430.1250916,-0.37311443,0.234456146,-1.59140392,0.111518703,0.363056338
"Gm43633",6.555764207,1.209963837,0.760316941,1.591394025,0.111520928,0.363056338
"Synj1",955.8580614,0.352485401,0.221552374,1.590980023,0.111614072,0.363216687
"Hpse",797.5599712,0.398190333,0.250282289,1.590964884,0.111617479,0.363216687
"C2cd3",612.2086446,0.286893619,0.180375102,1.590538916,0.111713381,0.363464354
"Alyref",386.952431,0.270747225,0.170234772,1.590434328,0.111736938,0.363476596
"Nono",3297.2183,0.233599464,0.146894153,1.590257063,0.111776873,0.363542103
"Pnmal2",626.7503125,-0.265078386,0.166728943,-1.589876246,0.111862703,0.363756829
"F930017D23Rik",5.90464391,1.487747405,0.935921392,1.589607223,0.111923368,0.363889661
"Slc52a2",261.6277578,0.263959506,0.166100572,1.589154707,0.112025469,0.364157142
"Myo18b",1478.066535,-0.990006562,0.623021097,-1.589041794,0.112050957,0.364175527
"Mllt3",968.3219943,-0.606293461,0.381622597,-1.588725262,0.112122433,0.364343344
"Emilin3",6.630037637,-1.665210498,1.048233819,-1.588586886,0.112153691,0.364380436
"Ube2ql1",48.49302227,-0.769796505,0.484689527,-1.588225994,0.112235245,0.364516415
"Arid1b",1800.32987,-0.287777342,0.181188992,-1.588271666,0.112224922,0.364516415
"Cldnd1",867.1498136,0.176916688,0.111419454,1.587843792,0.112321666,0.364732583
"Fxr1",2942.023005,-0.386552407,0.243470084,-1.587679281,0.112358881,0.364788918
"Tgfbr1",1749.649257,0.245499972,0.154669065,1.587259693,0.11245384,0.365032679
"Gpr160",166.9463754,0.380192797,0.239649307,1.586454811,0.112636175,0.36555993
"Pga5",4.364352109,-1.325650318,0.835894867,-1.585905562,0.112760734,0.365899515
"Nadk",2036.970324,0.142966974,0.090166091,1.585595799,0.11283103,0.366062933
"Zfand3",1625.04617,-0.21392388,0.134936468,-1.585367423,0.112882878,0.366101783
"mt-Rnr1",9039.750831,-0.485522497,0.306240276,-1.585429926,0.112868686,0.366101783
"A330084C13Rik",43.01350533,-0.865459852,0.545961864,-1.585202024,0.112920441,0.366158936
"Rps6-ps4",687.9545732,0.312860294,0.19739701,1.584929246,0.112982411,0.366295199
"Abl1",1704.099887,-0.275381146,0.17378949,-1.584567323,0.113064674,0.366497196
"Desi2",651.8042182,-0.239648657,0.151285094,-1.584086377,0.113174064,0.366704968
"Ccdc136",271.1730442,-0.502100979,0.316978511,-1.584022138,0.113188681,0.366704968
"Akap9",1935.038095,-0.283579295,0.179012483,-1.584131404,0.113163819,0.366704968
"Dab2ip",1882.866063,-0.242138191,0.152885493,-1.583787889,0.113241996,0.366777368
"Cgnl1",2725.043837,0.269053064,0.169883712,1.583748443,0.113250976,0.366777368
"Mrpl16",450.2586555,-0.324369941,0.204873462,-1.583269676,0.113360011,0.367001038
"Zfp169",107.8001796,0.568067313,0.358785585,1.583305843,0.113351772,0.367001038
"Golgb1",3096.009799,-0.250718242,0.158381304,-1.583004031,0.113420546,0.36713229
"Chchd3",1887.423081,-0.454269386,0.287030325,-1.582652935,0.113500591,0.367261913
"1700041G16Rik",4.763050704,-1.408156189,0.889738612,-1.582662784,0.113498345,0.367261913
"Lama5",4886.801997,0.268130497,0.169448114,1.582375219,0.113563938,0.367337432
"Hey2",82.14364969,0.719110053,0.454429448,1.582445979,0.113547795,0.367337432
"St6galnac6",401.1067155,-0.395802231,0.250197872,-1.581956826,0.113659427,0.367549971
"Camkv",7.638614991,1.246378711,0.78789387,1.581911928,0.113669677,0.367549971
"Ercc6l2",705.3720603,-0.225766406,0.142731889,-1.581751689,0.113706268,0.367557728
"Pkd2",1945.62456,-0.22891117,0.144725316,-1.581694041,0.113719434,0.367557728
"Rab9",587.1332764,-0.234734845,0.148412452,-1.581638477,0.113732125,0.367557728
"Zdhhc21",894.9690198,0.286391209,0.181112959,1.581285026,0.113812882,0.367753994
"Pip4k2b",1253.639659,-0.200633503,0.126895873,-1.581087694,0.113857988,0.367823478
"Lrriq1",14.20090536,-1.056122453,0.668002506,-1.581015704,0.113874447,0.367823478
"Vwa5b1",9.220692148,-2.06783729,1.30812754,-1.580761223,0.113932644,0.367946736
"G930009F23Rik",66.72103288,0.487035997,0.308135205,1.580591865,0.113971387,0.368007136
"Gna13",1524.671404,0.268807284,0.17008453,1.580433474,0.114007631,0.368022016
"Rps6kc1",351.5255086,-0.23429529,0.148250949,-1.580396562,0.114016078,0.368022016
"Fbn2",21.37987521,1.005513261,0.636327693,1.58018152,0.114065303,0.368116195
"Tmem218",179.7962695,-0.29624553,0.187511002,-1.579883455,0.114133559,0.368271752
"N4bp3",295.8626193,0.331756841,0.210081713,1.579180006,0.114294775,0.368288884
"Bad",456.3652901,0.304270924,0.192637058,1.57950359,0.114220594,0.368288884
"Higd2a",1040.2365,-0.258726938,0.163825332,-1.579285294,0.114270633,0.368288884
"Ctnnal1",1101.598571,0.326666648,0.206883907,1.578985302,0.114339428,0.368288884
"Wdr93",12.29754872,-0.895502805,0.567137557,-1.578986958,0.114339049,0.368288884
"Nup43",106.1493732,0.312247246,0.197744934,1.57904043,0.114326784,0.368288884
"Klhdc4",352.5261744,0.28961223,0.183363212,1.579445661,0.114233871,0.368288884
"Pskh1",697.4018934,-0.194646382,0.123247685,-1.579310653,0.11426482,0.368288884
"Gprasp2",422.469592,-0.386176816,0.244540675,-1.579192566,0.114291895,0.368288884
"A330094K24Rik",20.81956619,-0.932428498,0.590312487,-1.579550693,0.114209799,0.368288884
"4930563E22Rik",27.02620778,-0.70638655,0.447417965,-1.578806855,0.114380366,0.368356131
"H3f3b",8585.687692,0.231842416,0.146906998,1.578157746,0.114529375,0.368706681
"Pik3r3",1080.459774,0.30897682,0.195779418,1.57818847,0.114522318,0.368706681
"Rerg",43.87837545,0.666894192,0.422667342,1.577822853,0.114606312,0.368825045
"Gm17193",7.354143413,1.23584879,0.78323523,1.577876918,0.114593889,0.368825045
"Pxmp2",172.9477753,-0.669675974,0.424476367,-1.577651964,0.114645587,0.368852859
"Lekr1",134.2038658,-0.51672452,0.327536191,-1.577610458,0.114655128,0.368852859
"Glyctk",49.8508992,-0.502797836,0.318834698,-1.576985938,0.114798761,0.368927134
"Usp37",361.587695,0.311766846,0.197662155,1.577271303,0.114733112,0.368927134
"Grhpr",307.9070352,-0.333898363,0.211698323,-1.577236696,0.114741072,0.368927134
"Asgr2",11.76993407,0.848416927,0.537988611,1.577016521,0.114791724,0.368927134
"Cdca4",180.1103254,0.450072263,0.285367813,1.577165481,0.114757453,0.368927134
"Msi2",3694.61806,-0.244227481,0.154856146,-1.577124881,0.114766793,0.368927134
"Frmd4a",401.2286117,-0.258868687,0.164187579,-1.576664258,0.114872799,0.369100473
"Bcan",4.398008302,-1.454723569,0.922817789,-1.576393072,0.114935244,0.369236509
"2210406H18Rik",6.308647865,1.080273705,0.685471768,1.575956524,0.115035823,0.369494983
"Mtif2",511.1557979,-0.2537744,0.161055256,-1.575697719,0.115095483,0.369621959
"Pcdhga10",294.3186825,-0.315002159,0.199991006,-1.57508163,0.115237604,0.370013659
"Pet100",248.2697364,0.371015978,0.2355923,1.57482217,0.115297498,0.37014125
"Tmem182",1664.481135,-1.010657814,0.641856213,-1.57458601,0.115352034,0.3702516
"Nr2f6",647.178189,0.295207409,0.187495988,1.5744732,0.115378092,0.370270519
"Pgap3",252.6832234,0.272466058,0.173119569,1.57386054,0.115519694,0.370660169
"Gm13398",127.4916134,-0.412252181,0.262016288,-1.57338379,0.115629978,0.370884417
"Ccdc166",91.52234665,0.344383643,0.218880529,1.573386381,0.115629378,0.370884417
"Gm29773",55.33231668,-0.940383509,0.59771787,-1.573289937,0.115651698,0.370889301
"Wwp2",998.6412324,-0.380823267,0.242142085,-1.572726467,0.115782169,0.37104851
"Cacna2d4",14.37758177,-1.430510019,0.90953432,-1.572793887,0.115766551,0.37104851
"Zfp524",215.5220268,0.373153528,0.237265368,1.572726482,0.115782165,0.37104851
"Gm49368",5.006098764,1.824769235,1.160095474,1.572947465,0.115730983,0.37104851
"Spry2",221.2986455,-0.336649372,0.214099943,-1.572393563,0.115859306,0.371166162
"Usp5",1660.481769,0.188270521,0.119734927,1.572394335,0.115859127,0.371166162
"B4galt1",1495.403024,-0.219992055,0.139931751,-1.572138222,0.115918499,0.371291016
"Wdsub1",427.7714294,-0.259549842,0.165124665,-1.571841745,0.115987258,0.371446462
"Klrk1",45.47374354,0.656443574,0.417814592,1.571136065,0.116151047,0.371906134
"Ccdc9b",587.273599,-0.344662803,0.219403868,-1.570905771,0.116204538,0.37201254
"Rasef",1270.012928,0.321972982,0.204994047,1.570645518,0.116265011,0.37202365
"Gm14322",70.72391766,-0.367207066,0.233777887,-1.570751927,0.116240282,0.37202365
"A230056P14Rik",33.00562812,-0.527357068,0.335761645,-1.570629272,0.116268787,0.37202365
"Crnde",13.43313915,-1.059368956,0.674690739,-1.570154879,0.116379084,0.372246841
"Fkbp15",965.4081939,0.183567355,0.116904116,1.570238593,0.116359614,0.372246841
"Phf21b",51.92359714,-0.582404381,0.370991054,-1.569860984,0.116447456,0.372335824
"Wfikkn2",545.2841199,-0.483441064,0.30793905,-1.569924514,0.116432674,0.372335824
"Tyms",128.2043556,0.425367517,0.271155167,1.568723625,0.116712351,0.3730529
"Fbxo42",684.0676842,-0.218409626,0.139220468,-1.568803987,0.116693619,0.3730529
"Babam2",697.3422637,-0.199963284,0.127482649,-1.568552938,0.116752146,0.37311515
"Emc3",1325.640417,-0.167426527,0.106753473,-1.568347347,0.116800092,0.373203426
"Setd2",1453.684157,-0.273539322,0.17442415,-1.568242248,0.116824608,0.37321682
"Adgrb1",22.90133971,-0.97444739,0.621454487,-1.568010869,0.116878596,0.373324344
"Irx5",33.79786029,-1.267257745,0.808342258,-1.567724231,0.116945504,0.373473095
"Fam81b",7.175886254,-2.019587407,1.288324702,-1.567607454,0.116972771,0.373495218
"5830432E09Rik",12.10628673,0.91080957,0.581064931,1.567483291,0.117001769,0.373522858
"Kcmf1",1743.894526,-0.255973966,0.163360019,-1.566931541,0.117130694,0.373869448
"Galns",4270.162205,0.311454589,0.198785115,1.56679029,0.117163718,0.373909863
"Hinfp",691.0949398,-0.59704728,0.38117927,-1.566316236,0.117274602,0.374068701
"Txlnb",2865.404245,-1.000502625,0.638756384,-1.566328963,0.117271624,0.374068701
"Tlk1",1493.509953,-0.187463884,0.119673042,-1.566467103,0.117239304,0.374068701
"Shld2",140.7118143,-0.287114435,0.183334499,-1.566068784,0.117332515,0.374188429
"Ptp4a1",49.50541463,-0.622058951,0.397368578,-1.565445747,0.117478429,0.374263773
"Spef1",157.0140871,-0.258883755,0.165337089,-1.565793597,0.117396946,0.374263773
"Bfsp2",9.62874145,-1.013253939,0.647236264,-1.565508601,0.117463702,0.374263773
"Pcdhb9",26.84069563,0.581130968,0.371220708,1.565459455,0.117475217,0.374263773
"Ebf1",446.7041517,-0.373389062,0.23846098,-1.565828763,0.117388711,0.374263773
"Mir133a-1hg",13.97594733,-1.41103314,0.901298696,-1.56555551,0.117452712,0.374263773
"Cd14",273.0356043,0.432809905,0.276499559,1.565318609,0.117508222,0.374293752
"B4galnt3",30.9927188,-0.771367692,0.492846079,-1.565129002,0.117552665,0.374370375
"Idh2",2807.639072,-0.380580245,0.243211558,-1.564811514,0.117627111,0.374473602
"3222401L13Rik",94.07449343,-0.453415276,0.289772234,-1.564729892,0.117646257,0.374473602
"2010008C14Rik",8.30686602,1.697368172,1.084712887,1.564808708,0.117627769,0.374473602
"Herc3",801.1297561,-0.251162916,0.160607307,-1.563832435,0.117856925,0.375079153
"2810459M11Rik",22.18868371,-0.774618649,0.495378519,-1.56369043,0.117890286,0.375108826
"Stt3a",2697.581975,-0.354604739,0.226819865,-1.563376025,0.117964176,0.375108826
"Trp53bp1",1130.622787,-0.261080552,0.166987779,-1.563471008,0.11794185,0.375108826
"Septin5",312.3497843,0.612642546,0.391822883,1.563570104,0.11791856,0.375108826
"Gm9625",18.07329575,0.740743954,0.473815914,1.563358116,0.117968386,0.375108826
"Pou3f3",11.44597532,-1.763800715,1.128454284,-1.563023634,0.118047036,0.375293927
"Rreb1",1463.408612,-0.316958622,0.202808315,-1.562848258,0.11808829,0.375295132
"Gabbr2",6.121433132,-1.289876365,0.825334321,-1.562853176,0.118087133,0.375295132
"Fgf6",42.94575133,-1.199832991,0.767799488,-1.562690534,0.118125402,0.375348115
"Atmin",695.8622216,-0.198472976,0.12706454,-1.561985551,0.118291393,0.375810527
"Aldh1l2",71.62373396,-0.678192361,0.434325904,-1.561482645,0.118409916,0.376122
"Pde3a",110.2061294,-0.395164041,0.253089851,-1.5613587,0.118439141,0.376149765
"Apoo",623.9619034,-0.503252073,0.322348961,-1.561202713,0.118475929,0.376201536
"Vat1l",70.39984895,-0.804038131,0.515157327,-1.560762293,0.118579847,0.376466414
"Gm26660",82.12745434,-0.51464586,0.329765554,-1.560641654,0.118608325,0.376491732
"Popdc2",256.6603787,-0.770071114,0.493658979,-1.559925264,0.118777543,0.376898571
"Aldh7a1",1400.889244,-0.18403728,0.117974593,-1.559973852,0.11876606,0.376898571
"Anapc2",1591.059678,0.170041159,0.1090209,1.559711572,0.118828056,0.376926016
"Gm49540",72.08970383,-1.174055389,0.752779027,-1.559628186,0.118847772,0.376926016
"Tmem179b",258.2519855,0.337962801,0.216670999,1.55979712,0.118807832,0.376926016
"6330403L08Rik",211.1306402,-0.458925012,0.294277006,-1.559500072,0.118878068,0.376956994
"Dlg3",1114.519088,0.282450917,0.181186014,1.558900221,0.119019998,0.377103098
"Ddx18",573.4683061,0.219774334,0.140969197,1.559023802,0.118990747,0.377103098
"Lrrc46",14.65072933,-1.062192521,0.681284204,-1.559103403,0.118971908,0.377103098
"Mx2",48.253066,0.726818158,0.466197781,1.559033928,0.11898835,0.377103098
"Mcam",1598.979332,0.227656322,0.146039194,1.558871389,0.119026823,0.377103098
"Ndufab1",1890.891631,-0.375106546,0.240676177,-1.558552869,0.119102246,0.37727696
"Sgcg",894.9371139,-1.023475353,0.656836279,-1.558189438,0.119188348,0.377419492
"Snrnp25",79.17805996,0.500193456,0.321003604,1.55821757,0.119181681,0.377419492
"Jade3",188.3520894,0.488173069,0.313346153,1.557935415,0.119248559,0.37754505
"Ypel5",1178.237947,-0.21295674,0.136734646,-1.557445368,0.119364782,0.37784787
"Sirt7",916.9999059,0.236905586,0.152129081,1.557266923,0.119407125,0.37791676
